user_id,age,location_country,count
274706,58.0,australia,1
63029,78.0,usa,1
57619,26.0,italy,1
196096,34.0,italy,1
86895,,usa,1
57640,35.0,usa,1
270276,,germany,1
57664,28.0,usa,1
57715,,usa,1
131079,29.0,usa,1
57730,,usa,1
57733,,usa,1
57766,,usa,1
151966,,usa,1
270231,31.0,spain,1
196786,,usa,1
227175,,united kingdom,1
57844,23.0,spain,1
57852,17.0,germany,1
57862,,italy,1
57923,43.0,usa,1
57927,,usa,1
231606,,usa,1
57938,,germany,1
191532,,germany,1
57981,27.0,usa,1
57983,25.0,pakistan,2
58001,,usa,1
208278,,usa,1
245546,,canada,1
126314,,usa,1
192713,,usa,1
58080,23.0,usa,1
58085,15.0,singapore,1
58134,14.0,australia,1
197906,18.0,united kingdom,2
58145,,usa,1
58147,21.0,usa,1
58159,16.0,singapore,1
118269,54.0,spain,1
146539,,united kingdom,1
59223,,united kingdom,1
142280,,usa,1
74760,,usa,1
261636,,usa,1
58226,,usa,1
254423,58.0,usa,1
139390,,usa,1
58256,18.0,canada,2
269086,57.0,usa,1
58260,17.0,canada,1
58282,48.0,usa,1
69585,35.0,usa,1
205829,35.0,usa,1
58302,,nepal,1
118845,25.0,germany,1
127768,63.0,usa,1
58338,,canada,1
60627,59.0,usa,1
275676,38.0,usa,2
94657,,usa,1
204119,,usa,1
58398,,sweden,1
58399,42.0,france,1
58407,33.0,usa,1
193632,21.0,usa,1
242782,,switzerland,1
58432,,usa,1
253723,,usa,1
176408,,sweden,2
227792,34.0,usa,1
180096,29.0,australia,1
148425,28.0,france,2
68295,22.0,france,1
58502,,canada,1
211189,,usa,1
58519,17.0,germany,2
124166,,germany,1
58551,50.0,usa,1
111519,,germany,1
58592,,usa,1
58597,43.0,switzerland,1
58608,30.0,germany,1
212878,,usa,1
58642,35.0,usa,1
58721,,usa,1
58765,,usa,1
165251,44.0,usa,1
58832,45.0,australia,1
236095,23.0,australia,1
144380,,australia,1
212566,,usa,1
93605,,canada,1
58861,41.0,australia,1
58872,38.0,usa,1
69360,,united kingdom,1
58903,,usa,1
117993,,usa,1
142602,61.0,usa,1
93792,60.0,usa,1
187298,,usa,1
58940,16.0,spain,1
95964,22.0,spain,1
109156,26.0,spain,1
58962,51.0,usa,1
58973,24.0,portugal,1
58993,12.0,usa,1
59006,,usa,1
59011,,usa,1
235810,,usa,1
203462,,usa,1
119163,,canada,1
59082,44.0,australia,1
59096,29.0,portugal,1
59104,8.0,canada,1
59117,,usa,1
76409,53.0,united kingdom,1
210801,50.0,united kingdom,1
106699,,usa,1
241061,,canada,1
234758,54.0,canada,1
266779,46.0,usa,1
59171,,usa,1
111812,,newzealand,2
242895,,usa,1
252477,,australia,1
219999,26.0,southkorea,1
266235,,usa,1
210072,34.0,australia,1
215099,,usa,1
201295,37.0,usa,1
197837,19.0,australia,2
76008,,usa,1
242072,,canada,1
205925,,usa,1
59240,27.0,portugal,1
153121,21.0,united kingdom,1
225869,31.0,usa,1
121728,16.0,australia,1
59262,42.0,usa,1
148663,,usa,1
59268,,usa,1
141381,16.0,usa,1
198832,14.0,usa,1
200764,41.0,usa,1
59281,,newzealand,1
59291,16.0,united kingdom,1
62752,39.0,united kingdom,2
59360,24.0,germany,1
59364,19.0,usa,1
59373,39.0,usa,1
59389,32.0,usa,1
59432,26.0,united kingdom,3
59435,56.0,spain,1
59443,,usa,1
59469,48.0,usa,1
91856,,usa,3
59552,39.0,usa,1
161479,35.0,usa,1
59586,,usa,1
59590,,usa,1
65379,,australia,1
59682,,usa,1
59687,50.0,usa,1
59725,,usa,1
105783,,usa,1
122076,,usa,1
59728,30.0,usa,1
59732,,usa,1
225192,,usa,1
258545,,usa,1
59752,49.0,usa,1
91591,33.0,usa,1
59802,,usa,1
153440,,usa,1
59833,,italy,1
59855,53.0,usa,1
59862,,canada,1
59868,49.0,usa,1
59909,,usa,1
185276,50.0,usa,1
172986,29.0,germany,1
123600,30.0,australia,2
153466,30.0,australia,5
182518,27.0,newzealand,1
107987,30.0,usa,1
59972,,usa,2
215701,32.0,newzealand,2
60015,,united kingdom,3
60055,29.0,usa,2
60071,46.0,united kingdom,1
253922,44.0,usa,1
114504,,usa,1
60097,60.0,usa,1
113099,43.0,usa,1
198593,,canada,1
60101,46.0,united kingdom,1
60135,53.0,usa,1
60169,27.0,usa,1
60175,40.0,usa,1
261143,,canada,1
68127,55.0,usa,1
234887,15.0,usa,1
199254,,usa,1
159770,,switzerland,1
257003,48.0,united kingdom,3
249922,,usa,1
142089,53.0,usa,1
114924,31.0,hongkong,1
149784,41.0,usa,1
104579,48.0,usa,1
255033,,usa,1
160427,,usa,1
178256,53.0,usa,1
102940,,usa,3
204024,13.0,usa,1
124884,47.0,usa,1
135256,,usa,1
234252,,usa,2
206444,,usa,1
208758,57.0,usa,1
91108,,usa,1
89303,,canada,1
187891,,usa,1
114344,22.0,canada,1
265067,50.0,usa,1
200074,,netherlands,1
156807,,usa,1
116180,19.0,usa,1
60266,50.0,usa,1
252718,,united kingdom,1
136273,,usa,1
166280,,usa,1
192995,53.0,usa,3
202064,,usa,1
115498,,usa,1
184118,,canada,1
241083,,canada,1
266381,,usa,3
119213,,usa,1
164505,,usa,1
160949,,usa,1
132179,,usa,1
139032,,usa,1
83937,,canada,1
60298,,australia,1
86207,,usa,1
123569,52.0,spain,1
60326,,usa,1
131033,17.0,usa,1
180284,,usa,2
60331,,usa,1
84492,18.0,usa,1
158886,,usa,2
60340,37.0,usa,1
60410,31.0,sweden,1
114396,30.0,united kingdom,1
251076,49.0,newzealand,1
60432,,usa,1
60443,40.0,united kingdom,1
60469,,germany,1
273984,,usa,1
60550,22.0,germany,1
169947,,sweden,1
271069,24.0,usa,1
127653,,canada,1
60589,,usa,1
60685,,usa,1
60701,16.0,usa,1
81124,,usa,2
209913,,usa,1
186891,,netherlands,1
270463,,netherlands,1
113094,75.0,usa,1
60754,,united kingdom,1
60784,33.0,usa,1
81511,,usa,1
214527,,australia,1
61189,22.0,denmark,1
255674,21.0,poland,1
62728,16.0,australia,1
234255,21.0,germany,1
78642,30.0,germany,1
80478,24.0,usa,1
60879,,canada,1
60901,57.0,australia,1
183797,45.0,usa,1
60985,26.0,germany,1
99758,,germany,1
60992,22.0,germany,1
61007,,usa,1
206715,61.0,usa,1
261350,29.0,australia,1
76274,31.0,usa,1
247590,47.0,usa,2
136009,24.0,canada,1
138114,,usa,1
61051,30.0,spain,1
61082,35.0,united kingdom,1
61102,,canada,1
254298,74.0,usa,1
133407,13.0,usa,1
153796,22.0,usa,1
264421,,australia,1
61122,21.0,chile,1
61207,53.0,usa,1
115786,,canada,1
140272,,usa,1
68599,,usa,1
210624,,usa,1
61244,61.0,spain,1
85631,21.0,canada,1
97348,,usa,1
249805,25.0,usa,1
61265,52.0,canada,1
181793,25.0,portugal,2
77432,34.0,usa,1
61365,,usa,1
265357,,ghana,1
61369,33.0,usa,1
61372,59.0,newzealand,1
204402,,usa,1
227780,,usa,1
61414,,usa,1
196803,,usa,1
144713,16.0,usa,1
61488,52.0,united kingdom,2
192120,29.0,italy,1
229508,22.0,germany,1
165901,,germany,1
245889,32.0,germany,1
205173,38.0,germany,1
99951,49.0,germany,1
61509,53.0,usa,1
61511,56.0,usa,1
198185,28.0,united kingdom,4
61549,44.0,united kingdom,1
255118,38.0,germany,1
61583,61.0,canada,1
231621,35.0,usa,1
61615,30.0,usa,1
184098,,canada,1
174759,33.0,usa,1
165024,,usa,1
193122,,netherlands,1
109998,52.0,australia,2
219237,,australia,1
146185,,usa,1
226290,31.0,usa,1
210754,30.0,usa,1
227718,45.0,usa,1
61659,,germany,1
235507,52.0,united kingdom,1
252802,52.0,united kingdom,1
61679,,usa,1
123299,,usa,1
271524,,usa,1
271322,33.0,germany,1
266821,31.0,germany,1
61749,30.0,germany,1
181433,27.0,switzerland,1
253334,21.0,spain,1
213295,,usa,1
61806,35.0,argentina,1
61828,41.0,southkorea,1
61841,,germany,1
62286,,usa,1
61874,59.0,usa,1
61879,,usa,1
71753,41.0,usa,1
83701,,belgium,1
87296,25.0,usa,2
221834,,usa,1
79244,22.0,usa,1
86610,,usa,1
61934,46.0,usa,1
61951,,empty,1
61955,26.0,usa,1
61961,,switzerland,2
61969,,usa,1
186657,26.0,australia,1
61995,,usa,1
62002,,usa,1
223750,,usa,1
215576,22.0,usa,1
62103,14.0,usa,1
172846,20.0,usa,1
273033,,australia,1
62252,,canada,1
64375,,usa,1
76398,,usa,1
225535,,usa,1
258718,,canada,1
62276,,usa,1
62298,22.0,usa,1
67335,,usa,1
109381,15.0,usa,1
248318,47.0,spain,4
256208,22.0,united kingdom,1
147571,45.0,belgium,1
168672,27.0,australia,1
62352,23.0,canada,1
160606,,usa,1
195795,47.0,netherlands,3
62375,,canada,1
96775,,canada,1
162951,,usa,1
210319,21.0,usa,1
62391,34.0,spain,1
271215,25.0,united kingdom,1
191194,35.0,usa,1
160013,24.0,usa,1
157218,77.0,usa,1
62427,,australia,1
62451,,canada,1
62499,,usa,1
62505,,usa,1
90166,,usa,1
224899,,usa,1
192755,,usa,1
233142,31.0,usa,1
92339,,usa,1
62631,,usa,1
85233,52.0,portugal,1
62675,34.0,poland,1
166459,28.0,usa,1
62703,48.0,brazil,1
62722,,usa,1
62765,59.0,australia,1
62767,,usa,1
62814,60.0,usa,3
62815,54.0,spain,1
62823,,usa,1
62845,,canada,1
256068,48.0,luxembourg,1
62860,36.0,usa,1
86741,40.0,usa,1
130304,49.0,usa,1
204238,49.0,usa,1
153423,,usa,1
160954,,usa,1
255627,36.0,usa,1
189359,,usa,1
128545,,usa,1
112536,45.0,canada,1
124705,,usa,1
268859,35.0,usa,1
153193,,canada,1
166204,29.0,united kingdom,1
62901,,usa,1
190565,,usa,1
62951,35.0,spain,1
196767,27.0,empty,1
210615,31.0,germany,1
193067,30.0,usa,1
63045,,usa,1
63065,48.0,indonesia,1
63114,38.0,usa,1
195425,26.0,germany,1
63144,,usa,1
63155,,usa,1
243414,38.0,germany,1
63190,29.0,argentina,1
63210,21.0,spain,1
63269,,germany,1
63272,31.0,austria,1
63289,,usa,1
63334,,usa,1
63376,,usa,1
67131,19.0,usa,2
232442,28.0,usa,1
112269,38.0,usa,1
205971,,usa,1
277622,,usa,1
63451,27.0,germany,1
63510,32.0,usa,1
63542,34.0,greece,1
130336,64.0,united kingdom,1
196917,,usa,1
256742,,usa,1
266926,44.0,canada,1
247103,41.0,usa,1
116406,,france,2
129715,18.0,usa,1
75442,15.0,belgium,1
63683,57.0,usa,1
178145,32.0,empty,1
205267,,united kingdom,1
234739,21.0,united kingdom,1
133337,40.0,united kingdom,2
63720,39.0,germany,2
63756,,usa,1
63794,,canada,1
63809,65.0,usa,1
63824,47.0,empty,1
107177,,usa,1
137034,,usa,1
63831,,usa,1
63834,26.0,usa,2
127491,,usa,1
114889,30.0,australia,1
248253,30.0,denmark,1
144591,59.0,australia,2
206855,53.0,usa,1
240262,25.0,usa,1
104516,,canada,1
64034,38.0,canada,1
64064,17.0,chile,1
64079,63.0,canada,1
64147,52.0,usa,1
64151,23.0,australia,1
168187,29.0,united kingdom,1
250217,,united kingdom,1
64221,,usa,1
272675,,usa,1
64258,,usa,1
64297,21.0,usa,1
64323,59.0,australia,1
64329,,usa,1
261579,26.0,france,2
64357,13.0,usa,1
241968,,germany,1
243039,27.0,canada,1
278710,58.0,usa,1
245518,,usa,1
203249,28.0,united kingdom,1
229875,,usa,1
264711,,netherlands,1
64467,37.0,usa,1
64473,,usa,1
64476,,usa,1
131223,25.0,newzealand,2
194142,31.0,newzealand,1
64489,27.0,united kingdom,1
64524,34.0,usa,1
64582,30.0,empty,1
171503,,usa,1
211436,25.0,australia,1
64585,44.0,germany,1
64663,,usa,1
236238,,usa,1
64762,41.0,australia,1
64772,,australia,2
64790,38.0,usa,1
143702,,usa,1
64829,65.0,newzealand,1
64864,34.0,usa,1
64881,37.0,spain,1
64908,,usa,4
199679,15.0,usa,1
64962,,usa,1
64977,,usa,1
167877,67.0,usa,1
244195,,united kingdom,1
163528,54.0,usa,1
132631,,germany,1
65069,40.0,norway,1
65072,26.0,united kingdom,1
65116,68.0,usa,1
74409,19.0,germany,1
222273,31.0,germany,1
166860,49.0,france,6
65155,54.0,usa,2
65178,,bulgaria,1
106410,52.0,usa,1
252291,,usa,1
65198,27.0,australia,1
65204,,usa,1
208814,,usa,1
270124,,canada,1
90939,,italy,1
259937,27.0,usa,2
65274,,usa,1
65287,45.0,usa,1
65305,29.0,netherlands,1
254149,25.0,usa,1
159665,,usa,1
65394,39.0,usa,1
65461,13.0,usa,1
65480,,canada,1
74763,55.0,usa,1
65526,45.0,germany,3
96845,44.0,germany,1
65576,14.0,usa,1
65598,47.0,usa,1
73822,,usa,2
65637,64.0,usa,1
65640,,united kingdom,1
65645,43.0,spain,3
65664,,canada,1
237696,56.0,australia,2
218910,38.0,france,1
65684,,canada,1
65695,,usa,1
65731,50.0,newzealand,1
253253,54.0,usa,1
65767,15.0,newzealand,1
256250,34.0,canada,1
65855,,usa,1
65859,31.0,usa,1
65902,40.0,switzerland,1
65914,52.0,newzealand,1
65947,21.0,switzerland,1
65951,,germany,1
65969,23.0,spain,1
65986,35.0,germany,1
132381,29.0,germany,1
65987,25.0,spain,1
66011,,usa,1
66017,51.0,empty,7
66071,,usa,1
66085,,italy,1
71360,,italy,1
149548,24.0,italy,1
66115,14.0,usa,1
250064,21.0,usa,1
66138,53.0,australia,1
66159,66.0,usa,1
66176,,switzerland,1
66247,17.0,newzealand,1
95656,19.0,switzerland,1
150051,26.0,switzerland,1
66257,,united kingdom,1
66258,23.0,canada,1
80229,,usa,1
66287,,usa,1
66326,27.0,usa,1
66380,,canada,1
99324,,usa,1
135002,,usa,1
196131,,united kingdom,1
229299,,netherlands,1
175586,50.0,germany,2
66429,,usa,1
66448,51.0,austria,1
178991,27.0,switzerland,1
144569,44.0,germany,1
242633,14.0,germany,1
136697,19.0,switzerland,1
66491,,germany,1
66513,,usa,2
66520,,australia,1
66531,,usa,1
66532,,ireland,1
66562,,germany,1
66579,27.0,spain,1
222802,48.0,usa,2
66593,,usa,1
66611,57.0,united kingdom,1
66667,,usa,1
260143,44.0,germany,1
66699,27.0,united kingdom,1
66701,,usa,1
66704,,usa,4
177658,24.0,australia,1
237993,52.0,usa,1
66766,71.0,usa,1
128526,46.0,usa,1
137833,34.0,usa,1
124436,38.0,netherlands,1
66819,32.0,united kingdom,3
66825,30.0,usa,1
235901,34.0,usa,1
66827,,usa,2
66879,43.0,usa,1
229026,35.0,usa,1
82503,,usa,1
66886,21.0,spain,1
112699,,usa,1
161366,23.0,usa,1
254643,29.0,australia,1
67023,27.0,spain,2
67062,22.0,united kingdom,1
177039,22.0,germany,1
233381,,canada,1
217721,22.0,france,1
67103,48.0,spain,1
235038,30.0,germany,4
67143,28.0,usa,1
67158,36.0,newzealand,1
67197,20.0,costarica,1
127462,,usa,1
230340,,canada,1
244784,,usa,1
73896,39.0,usa,1
167700,43.0,usa,1
238141,46.0,usa,3
67239,,canada,1
181113,30.0,canada,1
270304,,usa,1
276186,46.0,unitedarabemirates,2
88695,25.0,usa,2
81140,,usa,1
67360,52.0,usa,1
67387,32.0,united kingdom,1
268938,,usa,1
67417,18.0,usa,1
194184,60.0,usa,1
149277,22.0,usa,1
67463,19.0,australia,1
230967,46.0,usa,1
165442,,canada,1
91843,44.0,usa,1
146006,,usa,1
67563,22.0,united kingdom,1
271039,24.0,newzealand,2
67629,31.0,usa,2
94161,,usa,1
275216,,usa,1
67649,,germany,1
248008,44.0,usa,1
176192,48.0,canada,1
113405,68.0,usa,1
67692,52.0,canada,1
225569,,usa,1
67738,,italy,1
67752,,usa,1
183300,,united kingdom,1
67805,,usa,1
67828,,australia,2
224224,60.0,usa,1
207737,,usa,1
162413,,usa,1
261462,,usa,1
67909,33.0,australia,1
215473,,usa,1
67914,49.0,united kingdom,1
67915,,usa,1
227628,,usa,1
67952,,canada,1
67982,,united kingdom,1
195777,59.0,australia,1
152630,16.0,australia,1
68057,,usa,1
68072,,canada,1
147562,40.0,usa,1
68096,,usa,1
68135,,usa,1
68146,70.0,usa,1
107849,54.0,usa,1
204369,45.0,usa,1
272388,23.0,canada,1
68169,,usa,1
189236,,australia,1
171406,24.0,usa,1
68187,19.0,usa,1
68202,59.0,usa,2
141915,25.0,germany,1
244834,22.0,argentina,1
194008,,usa,1
97974,,usa,1
68269,,usa,1
68275,,usa,2
68290,31.0,malaysia,1
238307,39.0,usa,1
68398,26.0,australia,1
68424,25.0,germany,1
227127,,canada,1
82484,,usa,1
68457,35.0,norway,1
68483,25.0,spain,1
124209,,germany,1
98384,,newzealand,1
88920,,usa,1
68532,33.0,usa,1
70851,15.0,usa,1
155151,,usa,1
202744,,usa,1
116486,30.0,canada,2
68575,14.0,usa,1
243458,,usa,1
68612,30.0,usa,1
278209,57.0,usa,2
195166,37.0,australia,1
68622,48.0,usa,1
68633,51.0,usa,1
70935,41.0,usa,2
68634,,usa,1
68648,30.0,usa,1
269463,37.0,usa,1
68657,,usa,1
182911,,usa,1
68663,,usa,1
181056,,canada,1
166313,,usa,1
68743,46.0,united kingdom,1
211004,44.0,usa,1
219607,30.0,usa,1
147609,62.0,canada,1
68804,,united kingdom,1
235988,,united kingdom,1
68828,20.0,usa,1
190151,35.0,usa,1
107504,24.0,usa,2
245794,49.0,usa,1
68852,,empty,1
170326,16.0,canada,1
266582,31.0,usa,1
68893,38.0,usa,1
181838,,germany,1
214316,66.0,germany,1
220191,33.0,germany,1
248100,45.0,usa,1
170243,40.0,usa,2
191267,,usa,1
69009,48.0,usa,1
154949,,usa,1
69019,,usa,1
216265,,usa,1
127845,,italy,1
229990,,italy,1
257829,,usa,1
164205,61.0,canada,1
165014,30.0,canada,1
147578,23.0,australia,1
258252,64.0,usa,1
69070,,usa,1
79196,37.0,spain,1
110180,38.0,newzealand,1
151355,77.0,brazil,1
213891,25.0,usa,1
205395,30.0,japan,1
207455,24.0,usa,1
79813,29.0,spain,3
187650,51.0,spain,1
69087,38.0,usa,1
69114,28.0,switzerland,1
98699,24.0,germany,1
179596,,germany,1
69130,,canada,1
120452,24.0,germany,1
69143,,australia,1
69151,,usa,1
225588,38.0,usa,1
213243,,usa,1
69196,,australia,1
69202,37.0,empty,2
230851,,usa,1
141073,29.0,canada,1
198175,30.0,usa,1
248589,39.0,usa,3
106888,36.0,usa,1
69239,,usa,1
216826,,usa,1
185594,62.0,canada,1
158376,,usa,1
69276,22.0,united kingdom,1
252456,26.0,united kingdom,2
213823,,usa,1
168284,,canada,1
69312,,canada,1
141521,,usa,1
138619,,usa,1
168980,,usa,1
176297,35.0,usa,5
240185,,canada,1
114280,54.0,australia,1
69365,38.0,usa,1
69375,,usa,1
266330,55.0,usa,1
69444,50.0,germany,2
128424,16.0,japan,1
231281,,netherlands,2
278759,,usa,1
69606,39.0,usa,1
69617,24.0,spain,1
164686,23.0,spain,1
244818,26.0,usa,1
259135,23.0,united kingdom,1
69657,,usa,1
273941,30.0,usa,1
69691,18.0,usa,3
243882,44.0,usa,1
78916,60.0,canada,1
170696,40.0,italy,1
147347,28.0,united kingdom,1
185531,44.0,usa,1
126441,,usa,1
110745,60.0,usa,1
91911,,usa,1
93459,43.0,usa,1
261082,38.0,usa,1
183973,14.0,newzealand,1
144189,22.0,usa,1
69731,45.0,canada,2
69768,28.0,netherlands,1
104535,33.0,netherlands,1
94149,37.0,france,1
163295,15.0,canada,1
162024,29.0,bulgaria,1
82065,24.0,france,1
124181,,canada,3
143822,,usa,2
85145,28.0,spain,1
138162,41.0,united kingdom,1
227196,20.0,usa,1
69944,50.0,australia,1
72866,51.0,australia,1
167810,15.0,australia,1
241477,59.0,australia,1
117807,,usa,1
209973,8.0,usa,1
252836,,usa,1
147888,,empty,1
245952,23.0,newzealand,3
244324,52.0,usa,2
267175,38.0,usa,3
114219,20.0,united kingdom,1
146776,45.0,usa,1
159739,9.0,usa,1
228522,,usa,1
274915,,usa,1
150992,,empty,1
207951,,usa,1
142174,,canada,2
70075,,usa,1
70083,,usa,1
70109,,canada,1
70121,13.0,newzealand,1
70133,,canada,1
70135,,usa,1
240909,43.0,newzealand,1
249193,,united kingdom,2
70187,,usa,1
225578,74.0,usa,1
239592,,canada,1
70224,,usa,1
104539,34.0,united kingdom,4
70232,,usa,2
132898,21.0,austria,1
70245,,usa,3
100713,,netherlands,1
70260,39.0,germany,1
70273,,united kingdom,1
188697,,usa,1
70287,16.0,usa,1
125953,14.0,usa,1
70292,,usa,1
70299,33.0,usa,1
70310,21.0,france,1
70338,,usa,1
240404,,united kingdom,2
91441,,usa,1
70441,41.0,canada,2
70454,42.0,usa,1
70464,55.0,usa,1
70469,23.0,france,1
70479,19.0,france,1
254620,37.0,usa,1
70532,23.0,usa,1
76318,,usa,1
107864,,germany,1
102797,,usa,1
275674,,usa,1
201940,,usa,1
210454,60.0,usa,1
83688,,canada,1
182146,,usa,1
70579,24.0,usa,1
164831,39.0,usa,1
112597,62.0,canada,1
183509,31.0,usa,1
250825,,canada,1
180463,56.0,usa,1
183744,,canada,1
94918,,usa,1
211010,,usa,1
164673,,canada,1
97442,,canada,1
70600,,usa,1
70635,,portugal,1
72874,36.0,united kingdom,1
129845,21.0,portugal,1
115518,34.0,united kingdom,1
70730,54.0,usa,1
70737,,usa,1
70746,,united kingdom,1
70803,17.0,canada,1
102615,,canada,1
70826,33.0,usa,1
70833,,usa,1
70881,,australia,1
70898,57.0,usa,1
70900,31.0,spain,1
193140,21.0,spain,1
169588,53.0,usa,1
70968,,usa,1
70969,36.0,united kingdom,1
230773,,usa,2
71030,59.0,usa,1
263076,25.0,usa,1
76739,,usa,1
71104,61.0,usa,1
71126,,usa,1
71144,,italy,1
216351,28.0,italy,1
71201,31.0,usa,3
149790,18.0,usa,1
71255,,usa,1
132255,16.0,spain,1
254642,18.0,spain,1
212892,,usa,1
154803,,usa,1
71423,,australia,1
260991,21.0,switzerland,1
71450,48.0,spain,1
160784,57.0,spain,1
192543,,usa,1
71476,17.0,spain,1
71485,,usa,1
218319,,usa,1
71524,,germany,1
71537,19.0,australia,1
71547,,usa,1
71551,57.0,usa,2
205123,25.0,germany,1
71563,,united kingdom,1
71567,,usa,1
275748,40.0,usa,1
71613,34.0,usa,1
71701,41.0,usa,1
71702,,canada,1
148577,,usa,1
134945,31.0,usa,1
127144,58.0,usa,1
71714,39.0,spain,1
71720,26.0,france,1
111227,,germany,1
95045,32.0,switzerland,1
106097,,germany,1
185670,48.0,germany,2
219459,34.0,switzerland,3
104370,,germany,1
140599,35.0,germany,1
195459,,germany,1
197561,38.0,germany,1
71749,,germany,1
71751,,usa,1
248915,21.0,usa,6
259338,61.0,canada,2
71809,,usa,1
98572,37.0,italy,1
108026,31.0,italy,1
158078,38.0,italy,1
164932,,italy,2
264564,,italy,1
243313,,united kingdom,1
103497,17.0,canada,1
189517,,canada,3
107179,,usa,1
138890,,usa,1
71912,38.0,spain,4
71936,25.0,spain,1
101244,19.0,austria,1
85115,27.0,spain,1
182311,34.0,spain,1
72025,,usa,1
72038,35.0,italy,1
208806,48.0,italy,1
72067,35.0,usa,1
72130,,usa,1
72210,17.0,france,1
72220,,canada,1
72260,66.0,usa,1
72268,,usa,1
99569,39.0,united kingdom,1
72300,22.0,spain,2
72309,34.0,spain,1
72326,,usa,1
185262,,usa,1
72355,41.0,usa,2
245749,17.0,usa,1
72448,27.0,spain,2
229033,40.0,united kingdom,1
152563,11.0,united kingdom,1
72461,,canada,1
72508,50.0,usa,1
72521,54.0,usa,1
278063,18.0,usa,1
72540,24.0,spain,1
208514,,usa,1
77590,,austria,1
132034,,usa,1
193328,50.0,canada,1
72736,,united kingdom,1
268875,13.0,usa,1
168490,,usa,1
72764,,usa,1
72767,26.0,usa,1
181001,45.0,usa,1
72768,38.0,usa,1
168963,,usa,1
84102,,usa,1
149977,,usa,1
183919,33.0,germany,1
182023,22.0,france,1
72831,,australia,1
175777,46.0,australia,1
72833,,italy,1
227358,18.0,australia,1
264785,,usa,1
133230,,canada,1
72985,35.0,usa,1
246368,38.0,france,1
164755,28.0,belgium,1
189208,30.0,italy,1
224895,36.0,france,1
84567,32.0,france,1
179903,25.0,france,1
88263,48.0,switzerland,1
186562,22.0,belgium,1
261608,,switzerland,1
151707,52.0,france,1
270114,27.0,france,1
153915,17.0,france,1
155356,58.0,switzerland,6
99711,27.0,germany,1
73013,,germany,1
73030,,usa,1
134855,40.0,usa,1
113903,32.0,usa,1
171054,36.0,usa,1
73080,,united kingdom,1
172957,33.0,usa,1
73130,34.0,usa,1
73180,38.0,usa,1
130328,49.0,australia,1
223186,47.0,usa,1
73200,,usa,1
168582,,australia,1
117694,,usa,1
139770,18.0,united kingdom,1
247344,,usa,1
244457,,usa,1
172114,,united kingdom,2
177174,68.0,usa,1
249415,15.0,usa,1
192147,,usa,1
183239,16.0,canada,1
165372,29.0,germany,1
270587,,usa,1
100304,16.0,malaysia,1
254219,18.0,usa,1
134962,,usa,1
84265,,usa,1
203450,35.0,usa,1
248324,,canada,1
177099,,empty,1
85733,26.0,usa,1
146856,57.0,usa,1
133823,26.0,usa,1
220265,,germany,1
162988,17.0,germany,1
208154,,usa,1
220452,,canada,1
243041,,canada,1
73482,51.0,usa,1
185433,24.0,empty,1
123354,,usa,1
73523,23.0,spain,1
88275,,united kingdom,1
73646,,netherlands,1
73656,,australia,1
143776,,germany,1
183525,,newzealand,1
73668,,usa,1
192446,52.0,usa,1
133631,,empty,1
214995,33.0,portugal,1
92613,38.0,usa,1
219604,,united kingdom,1
73700,,canada,1
73769,37.0,canada,1
82208,49.0,usa,1
73805,,canada,1
77532,26.0,spain,1
73869,32.0,usa,1
73885,27.0,united kingdom,1
73889,17.0,australia,1
208977,,canada,1
73904,32.0,usa,1
73917,40.0,finland,1
82236,,usa,1
93049,,canada,1
73978,24.0,usa,2
75617,61.0,germany,2
73992,24.0,spain,1
258156,32.0,spain,1
161460,22.0,usa,1
74131,,usa,1
74157,13.0,usa,1
219769,36.0,france,3
189421,35.0,france,1
224581,25.0,france,1
141645,,usa,1
74197,16.0,usa,1
74253,,usa,1
74262,23.0,italy,1
87413,47.0,canada,1
74279,,usa,1
267332,60.0,usa,1
212026,,canada,1
74317,53.0,usa,1
136036,47.0,usa,1
74329,16.0,united kingdom,2
74432,,ghana,1
74451,75.0,canada,1
74481,,usa,1
97494,,usa,1
192873,,france,1
275556,63.0,italy,1
78449,,usa,2
74566,,usa,1
183731,24.0,germany,2
74654,29.0,germany,1
264762,,germany,1
259784,,germany,1
273378,27.0,germany,1
247256,19.0,canada,1
74681,,usa,1
211195,,usa,1
74711,27.0,turkey,1
74716,,canada,1
193520,58.0,usa,1
275937,,usa,1
232205,21.0,usa,1
74869,56.0,australia,1
139808,35.0,usa,2
74917,32.0,moldova,1
74958,25.0,spain,1
74978,21.0,germany,1
74998,50.0,usa,1
74999,33.0,canada,1
75022,23.0,belgium,1
75057,,usa,1
75070,61.0,usa,1
189304,,usa,1
77745,34.0,usa,1
255389,,netherlands,1
75108,17.0,switzerland,1
207348,42.0,canada,1
253865,22.0,switzerland,1
176726,15.0,germany,1
191608,,germany,1
145469,58.0,usa,1
75208,,malaysia,1
75250,,finland,1
226004,22.0,finland,1
75259,53.0,canada,1
271993,22.0,spain,1
155098,21.0,canada,1
173683,,united kingdom,1
75370,25.0,spain,1
75371,30.0,france,1
75410,29.0,spain,1
106451,,canada,1
75445,30.0,spain,1
179077,32.0,italy,1
196227,,usa,2
216839,14.0,usa,1
273858,,usa,8
106769,19.0,usa,1
75564,,philippines,1
247787,,usa,1
259492,48.0,canada,1
152001,,usa,1
251533,,usa,4
227997,26.0,usa,1
162247,38.0,usa,1
