year_of_publication,category,rating
1999.0,['Electronic books'],8.0
1999.0,['Electronic games industry'],8.0
1999.0,['Electronic publishing'],7.0
1999.0,['Electronic toys'],8.0
1999.0,['Emergency medicine'],7.0
1999.0,['Employment'],9.0
1999.0,['End of the world'],5.25
1999.0,['England'],5.833333333333333
1999.0,['English drama'],8.0
1999.0,['English fiction'],6.0
1999.0,['English language'],9.333333333333334
1999.0,['English philology'],8.0
1999.0,['English wit and humor'],9.0
1999.0,['Environmental protection'],7.0
1999.0,['Epidemiologists'],8.0
1999.0,"['Erotic stories, American']",8.0
1999.0,['Escherichia coli infections'],7.5
1999.0,['Europe'],7.0
1999.0,['Evangelists'],9.0
1999.0,['Excavations (Archaeology)'],9.0
1999.0,['Exercise'],5.0
1999.0,['FAMILY & RELATIONSHIPS'],8.0
1999.0,['FICTION'],6.0
1999.0,['Fairy tales'],7.5
1999.0,['Families'],5.4
1999.0,['Family & Relationships'],7.101851851851852
1999.0,"['Fantasy comic books, strips, etc']",9.0
1999.0,['Fantasy fiction'],9.0
1999.0,"['Fantasy fiction, English']",9.23076923076923
1999.0,['Fantasy.'],4.0
1999.0,['Female friendship'],7.0
1999.0,['Feminist fiction'],4.0
1999.0,['Feng shui'],7.333333333333333
1999.0,['Feral children'],10.0
1999.0,['Fiction'],6.839834227206241
1999.0,['Film criticism'],3.0
1999.0,['Finland'],5.0
1999.0,['Fitness walking'],8.0
1999.0,['Flute'],8.5
1999.0,['Folklore'],3.0
1999.0,['Food contamination'],10.0
1999.0,['Foreign Language Study'],7.254901960784314
1999.0,['France'],4.0
1999.0,['French language materials'],9.0
1999.0,['French literature'],8.5
1999.0,['French-Canadian fiction'],7.0
1999.0,['Friendship in adolescence'],6.0
1999.0,['Friendship'],4.5
1999.0,['Funeral rites and ceremonies'],9.0
1999.0,['Future life'],8.0
1999.0,['Games & Activities'],7.0
1999.0,['Games'],6.866666666666666
1999.0,['Gardening'],6.806451612903226
1999.0,['Garfield (Fictitious character)'],3.0
1999.0,['Gastrointestinal system'],7.0
1999.0,['Gaul'],3.0
1999.0,['Gay men'],6.0
1999.0,['Geishas'],7.0
1999.0,['Generals'],6.5
1999.0,['Genetic engineering'],9.0
1999.0,['German fiction'],5.7
1999.0,['German language books'],9.0
1999.0,['German language edition'],8.0
1999.0,['German language materials'],5.0
1999.0,['German language'],8.5
1999.0,['German wit and humor'],5.0
1999.0,['Germany'],5.0
1999.0,['Golf'],3.0
1999.0,['Good and evil'],3.0
1999.0,"['Government, Resistance to']",1.0
1999.0,['Grand jury'],10.0
1999.0,['Graphic novels'],8.0
1999.0,['Graphology.'],9.0
1999.0,['Great Britain'],9.0
1999.0,['Géographie physique'],10.0
1999.0,['HISTORY'],6.788461538461538
1999.0,['Hamburg (Germany)'],10.0
1999.0,['Happiness'],9.0
1999.0,['Hasard / ram'],9.0
1999.0,['Health & Fitness'],6.920634920634921
1999.0,['High school students'],7.0
1999.0,['Hiking'],6.0
1999.0,['Historical fiction'],5.75
1999.0,['History'],7.373390557939914
1999.0,['Holidays'],9.0
1999.0,"['Holocaust, Jewish (1939-1945)']",10.0
1999.0,['Hong Kong'],5.0
1999.0,['Horses'],10.0
1999.0,['House & Home'],6.944444444444445
1999.0,['Hugging'],9.0
1999.0,['Humor'],7.19620253164557
1999.0,"['Humorists, American']",8.0
1999.0,"['Humorous stories, Brazilian']",7.5
1999.0,['Illegitimate children'],3.0
1999.0,['India'],10.0
1999.0,['Information technology'],8.0
1999.0,['International cooking'],8.0
1999.0,['Internet'],6.666666666666667
1999.0,['Interpersonal relations'],9.0
1999.0,['Interplanetary voyages'],8.0
1999.0,['Inventions'],10.0
1999.0,['Investments'],6.8
1999.0,['Ireland'],9.0
1999.0,['Irish Americans'],8.0
1999.0,['Italian fiction'],6.0
1999.0,['Italy'],9.0
1999.0,['Java'],3.0
1999.0,['Juvenile Fiction'],7.6036287508722955
1999.0,['Juvenile Nonfiction'],7.204545454545454
1999.0,['Key West (Fla.)'],6.5
1999.0,['Kidnapping'],8.0
1999.0,['Kings and rulers'],2.0
1999.0,['Language Arts & Disciplines'],7.8
1999.0,['Language arts (Elementary)'],8.0
1999.0,['Latin language'],8.0
1999.0,['Law schools'],7.0
1999.0,['Law'],7.2
1999.0,['Lawyers'],6.0
1999.0,['Limericks'],8.0
1999.0,['Linux'],8.0
1999.0,['Literary Collections'],6.642857142857143
1999.0,['Literary Criticism'],6.988235294117647
1999.0,['Literatura española - Novela - Siglo XX'],2.0
1999.0,['Little Tall Island (Imaginary place)'],8.0
1999.0,['London - Alleinstehender - Geschichte 1972-1991 - Belletristische Darstellung'],6.444444444444445
1999.0,['Lovely story'],6.75
1999.0,['Lust'],7.0
1999.0,['Macro instructions (Electronic computers).'],1.0
1999.0,"['Malone, Beany (Fictitious character)']",9.25
1999.0,['Man-woman relationships'],8.0
1999.0,['Maori (New Zealand people)'],9.0
1999.0,"['Markby, Alan (Fictitious character)']",7.0
1999.0,['Massage'],8.0
1999.0,['Mathematics'],5.5
1999.0,['Medical'],6.541666666666667
1999.0,['Men'],10.0
1999.0,['Merlin (Legendary character)'],7.0
1999.0,['Mexican American women'],10.0
1999.0,['Middle Earth (Imaginary place)'],8.0
1999.0,['Minneapolis (Minn.)'],7.0
1999.0,['Money'],8.0
1999.0,['Mothers and sons'],4.0
1999.0,['Motion pictures'],7.0
1999.0,['Murder'],8.0
1999.0,['Music'],8.052631578947368
1999.0,"['Mythology, Classical']",1.0
1999.0,['Natural areas'],7.0
1999.0,['Nature'],7.926829268292683
1999.0,['New Zealand fiction'],8.0
1999.0,['North Carolina'],6.0
1999.0,['Novel'],6.333333333333333
1999.0,['Nurses'],6.0
1999.0,['Paper money'],8.0
1999.0,['Paradox'],8.0
1999.0,['Performing Arts'],7.516666666666667
1999.0,['Pets'],7.321428571428571
1999.0,['Pharmacists'],8.0
1999.0,['Philosophy'],7.32
1999.0,['Photographers'],9.0
1999.0,['Photography'],8.217391304347826
1999.0,['Physicians'],8.0
1999.0,['Physicists'],8.0
1999.0,['Piano technicians'],8.25
1999.0,['Play'],7.5
1999.0,['Poetry'],7.589041095890411
1999.0,['Political Science'],5.9
1999.0,['Portfolios in education'],3.0
1999.0,['Portugal'],8.0
1999.0,['Principals'],6.0
1999.0,['Prisoners'],9.0
1999.0,['Production management'],4.0
1999.0,['Psychology'],6.410958904109589
1999.0,['Radio advertising'],10.0
1999.0,['Radio'],8.5
1999.0,['Recreational vehicle living'],6.0
1999.0,['Reference'],7.190476190476191
1999.0,['Relaxation'],6.0
1999.0,['Religion'],7.661971830985915
1999.0,['Report writing'],7.75
1999.0,['Research'],9.0
1999.0,['Rock musicians'],7.5
1999.0,['Roman policier'],4.0
1999.0,['Romance fiction'],7.0
1999.0,['Romanies'],7.333333333333333
1999.0,['Sabrina (Fictitious character)'],4.0
1999.0,['Scented books'],8.0
1999.0,['Science'],6.875
1999.0,['Sculpture gardens'],10.0
1999.0,['Self-Actualization (Psychology)'],6.0
1999.0,['Self-Help'],6.794871794871795
1999.0,['Self-actualization (Psychology)'],8.0
1999.0,['Serial murders'],8.0
1999.0,['Singers'],6.5
1999.0,['Soccer'],8.0
1999.0,['Social Science'],6.859504132231405
1999.0,['Soviet Union'],8.0
1999.0,['Spain'],8.5
1999.0,['Spanish language books'],9.0
1999.0,['Sports & Recreation'],6.972972972972973
1999.0,['Star Wars films'],6.0
1999.0,['Stories in rhyme.'],3.0
1999.0,['Stress (Psychology).'],4.0
1999.0,['Study Aids'],6.0
1999.0,['Suburban life'],5.333333333333333
1999.0,['Suspense fiction'],1.0
1999.0,['Swiss fiction (German)'],7.0
1999.0,['TCP/IP (Computer network protocol)'],7.0
1999.0,['Teachers'],8.0
1999.0,['Technology & Engineering'],6.6
1999.0,['Teenagers'],1.0
1999.0,['Telephone'],1.0
1999.0,['Television personalities'],7.5
1999.0,['Time'],8.0
1999.0,['Transportation'],6.25
1999.0,['Travel'],7.47191011235955
1999.0,['True Crime'],6.7407407407407405
1999.0,['Vampires'],4.0
1999.0,['Vienna (Austria)'],1.0
1999.0,['Wisdom'],8.0
1999.0,['Witchcraft'],10.0
1999.0,['Women novelists'],8.0
1999.0,['Wrestlers'],10.0
1999.0,['Young Adult Fiction'],8.666666666666666
1999.0,['Young Adult Nonfiction'],7.466666666666667
1999.0,['Young men'],2.0
2000.0,"[""Alzheimer's disease""]",7.6
2000.0,"[""Children's poetry, English""]",8.0
2000.0,"[""Children's stories""]",6.166666666666667
2000.0,['Aboriginal Australians'],7.6
2000.0,['Abortion'],3.0
2000.0,['Absentee mothers'],9.0
2000.0,['Abusive men'],8.363636363636363
2000.0,['Academic writing'],3.0
2000.0,['Accounting'],1.0
2000.0,['Achievement motivation in women'],8.0
2000.0,['Actors'],8.0
2000.0,['Actresses'],10.0
2000.0,['Adjustment (Psychology)'],4.333333333333333
2000.0,['Adoption'],10.0
2000.0,['Adultery'],5.888888888888889
2000.0,['Adventure and adventurers'],8.5
2000.0,['Adventure stories'],7.833333333333333
2000.0,"['Adventure stories, American']",9.0
2000.0,['Adventure'],6.666666666666667
2000.0,['Advertising'],9.0
2000.0,['Africa'],8.333333333333334
2000.0,"['Africa, North']",4.0
2000.0,['African American families'],1.0
2000.0,['Air travel'],2.0
2000.0,['Airplanes'],2.0
2000.0,"['Almanacs, American']",8.0
2000.0,['Alternative medicine'],7.0
2000.0,['American drama'],7.0
2000.0,['American fiction'],6.333333333333333
2000.0,['American periodicals'],10.0
2000.0,['Americans'],5.0
2000.0,['Amish'],3.4
2000.0,['Amnesia'],4.5
2000.0,['Amsterdam (Netherlands)'],8.0
2000.0,['Angels'],9.666666666666666
2000.0,['Anglais (Langue) - Rhétorique'],7.0
2000.0,['Animal shelters'],8.333333333333334
2000.0,['Animal welfare'],7.0
2000.0,['Animals'],7.625
2000.0,"['Animals, Mythical']",9.0
2000.0,['Animated television programs'],9.0
2000.0,['Antique dealers'],2.0
2000.0,['Antiques & Collectibles'],7.25
2000.0,['Antiques'],5.0
2000.0,['Antwerp (Belgium)'],8.0
2000.0,['Archaeology'],10.0
2000.0,['Architecture'],7.0
2000.0,"['Architecture, Domestic']",2.0
2000.0,"['Argentine wit and humor, Pictorial']",9.0
2000.0,['Art and mental illness'],9.0
2000.0,['Art'],8.03225806451613
2000.0,"['Art, Modern']",7.0
2000.0,['Arthurian romances'],5.0
2000.0,['Artificial intelligence'],8.0
2000.0,['Arts and crafts'],9.0
2000.0,['Aspect politique / rasuqam'],7.0
2000.0,['Assertiveness in women'],4.5
2000.0,['Asthmatics'],6.0
2000.0,['Astrology'],8.0
2000.0,['Audiocassettes'],8.0
2000.0,['Australia'],6.333333333333333
2000.0,['Australian fiction'],5.5
2000.0,['Australian wit and humor'],9.0
2000.0,['Australians'],8.0
2000.0,"['Authors, Australian']",7.5
2000.0,"['Authors, Dutch']",7.0
2000.0,"['Authors, Spanish']",6.333333333333333
2000.0,['Authorship'],7.75
2000.0,"['Autobiographical fiction, English']",7.0
2000.0,['Autobiography'],10.0
2000.0,['Autoimmune diseases'],10.0
2000.0,['Autumn'],9.0
2000.0,"['BODY, MIND & SPIRIT']",9.0
2000.0,['Barbecuing'],9.0
2000.0,"['Barnavelt, Lewis (Fictitious character)']",3.0
2000.0,['Baseball'],2.0
2000.0,['Bears'],6.75
2000.0,"['Beauty, Personal']",9.0
2000.0,['Bed and breakfast accommodations'],4.666666666666667
2000.0,['Behavior'],3.0
2000.0,['Belgian fiction (French)'],8.0
2000.0,['Belief and doubt'],7.5
2000.0,['Belly dance'],9.0
2000.0,['Betrothal'],7.0
2000.0,['Bewusstsein - Gehirn - Kognitive Psychologie'],8.0
2000.0,['Bible'],8.0
2000.0,['Bibles'],10.0
2000.0,['Biographical fiction'],7.0
2000.0,['Biography & Autobiography'],7.119631901840491
2000.0,['Bk. 1'],3.5
2000.0,"['Blake, Anita (Fictitious character)']",7.9
2000.0,['Blessing and cursing'],6.0
2000.0,['Blindness'],7.0
2000.0,['Boarding schools'],8.0
2000.0,"['Body, Mind & Spirit']",7.421965317919075
2000.0,['Book burning'],10.0
2000.0,['Books and reading'],10.0
2000.0,['Boston (Mass.)'],10.0
2000.0,['Boys'],8.0
2000.0,['Bridges'],6.333333333333333
2000.0,['British'],5.0
2000.0,['Brothers and sisters'],8.0
2000.0,['Brothers'],8.0
2000.0,"['Brunetti, Guido (Fictitious character)']",5.0
2000.0,['Buddhism'],7.0
2000.0,['Bunnicula (Fictitious character)'],9.0
2000.0,['Business & Economics'],7.095238095238095
2000.0,['Business'],9.0
2000.0,['Businessmen'],7.5
2000.0,['C# (Computer program language)'],10.0
2000.0,['COMICS & GRAPHIC NOVELS'],10.0
2000.0,['Cabooses (Railroads)'],10.0
2000.0,['California'],7.5
2000.0,['Camping'],9.0
2000.0,['Canada'],8.25
2000.0,['Cannibalism'],1.0
2000.0,['Career development'],10.0
2000.0,['Caricatures and cartoons'],8.0
2000.0,['Cartridges'],7.0
2000.0,['Cats'],2.0
2000.0,['Celebrities'],8.0
2000.0,['Celts'],8.0
2000.0,['Chamber music groups'],8.0
2000.0,['Chance'],5.0
2000.0,['Charmed (Television program)'],8.0
2000.0,['Cheshire (England)'],7.0
2000.0,['Chicago (Ill.)'],7.0
2000.0,['Chicken run (Motion picture)'],10.0
2000.0,['Child care'],6.666666666666667
2000.0,['Children and adults'],9.5
2000.0,['Children of presidents'],10.0
2000.0,['Children'],9.0
2000.0,['Chile'],8.5
2000.0,['Chocolate'],7.5476190476190474
2000.0,['Christian life'],10.0
2000.0,['Christian pilgrims and pilgrimages'],6.0
2000.0,['Christmas'],9.0
2000.0,['City and town life'],6.2
2000.0,"['Civics, French']",10.0
2000.0,['Civil rights'],3.0
2000.0,"['Civilization, Modern']",4.0
2000.0,['Classical fiction'],8.75
2000.0,['Clergy'],7.0
2000.0,"['Climacteric, Male']",7.0
2000.0,['Coasts'],3.0
2000.0,['Coelacanth'],7.0
2000.0,['Color'],8.5
2000.0,['Comedy'],8.0
2000.0,['Comics & Graphic Novels'],7.642857142857143
2000.0,['Communication and culture'],10.0
2000.0,['Communication in marriage'],5.277777777777778
2000.0,['Computer network resources'],6.5
2000.0,['Computer networks'],8.0
2000.0,['Computer technicians'],8.0
2000.0,['Computers and civilization'],8.0
2000.0,['Computers'],6.757009345794392
2000.0,['Conduct of life'],10.0
2000.0,['Consciousness'],3.0
2000.0,['Conspiracies'],7.090909090909091
2000.0,['Consumer education'],9.0
2000.0,['Cookery'],7.0
2000.0,"['Cookery, Asian.']",10.0
2000.0,"['Cookery, British']",9.0
2000.0,"['Cookery, Mexican']",8.0
2000.0,['Cooking'],7.4375
2000.0,['Copenhagen (Denmark)'],7.555555555555555
2000.0,['Corporate culture'],6.0
2000.0,['Country life'],7.714285714285714
2000.0,['Courtship'],9.0
2000.0,['Crafts & Hobbies'],8.129032258064516
2000.0,['Cranes (Birds)'],10.0
2000.0,['Creoles'],3.0
2000.0,['Criminal investigation'],6.0
2000.0,['Cults'],10.0
2000.0,['Customer relations'],8.5
2000.0,['Czechoslovakia'],8.0
2000.0,['DVD videodiscs'],7.0
2000.0,['Dayton (Tenn.).'],10.0
2000.0,['Design'],10.0
2000.0,['Detective and mystery stories'],6.909090909090909
2000.0,"['Detective and mystery stories, American']",7.5
2000.0,"['Detective and mystery stories, Austrian']",4.0
2000.0,['Detoxification (Health)'],10.0
2000.0,['Diary fiction'],7.5
2000.0,['Digital cameras'],7.0
2000.0,['Dinosaurs'],9.0
2000.0,['Doctor Who (Fictitious character)'],10.0
2000.0,['Domestic fiction'],10.0
2000.0,"['Dracula, Count (Fictitious character)']",10.0
2000.0,['Drama'],7.25
2000.0,['Dramatists'],1.0
2000.0,['Drawing'],3.0
2000.0,['Drugs'],8.0
2000.0,['Dutch literature'],1.0
2000.0,['East Pittsburgh (Pa.)'],7.0
2000.0,['Ecology'],5.0
2000.0,['Economics'],8.0
2000.0,['Education'],6.68
2000.0,['Egypt'],8.5
2000.0,['Electronic books'],10.0
2000.0,['Electronic mail systems'],9.0
2000.0,['Encyclopedias and dictionaries'],9.0
2000.0,['Engineering'],9.5
2000.0,['England'],5.0
2000.0,['English fiction'],7.0
2000.0,['English language'],5.5
2000.0,['English poetry'],3.0
2000.0,['Environmental health.'],3.0
2000.0,['Epic poetry'],4.0
2000.0,['Epilepsy'],7.0
2000.0,['Equity'],7.0
2000.0,['Erotic literature'],8.0
2000.0,"['Escrocs - France - Gers, Région du']",8.0
2000.0,"['Espionage, American']",4.0
2000.0,['Ethnologie - Martinique'],9.0
2000.0,['European Union'],8.0
2000.0,['Evolution (Biology)'],6.0
2000.0,['Extinction (Biology)'],5.8
2000.0,['FAMILY & RELATIONSHIPS'],3.0
2000.0,['FICTION'],6.782608695652174
2000.0,['Family & Relationships'],7.255474452554744
2000.0,['Family recreation'],8.0
2000.0,['Family'],2.0
2000.0,['Famines'],7.0
2000.0,"['Fantasy fiction, American']",6.0
2000.0,['Fascism and women'],3.0
2000.0,['Feminism'],7.0
2000.0,['Feng-shui'],2.0
2000.0,['Ferronnerie - Europe - Histoire'],10.0
2000.0,['Festivals'],6.0
2000.0,['Fiction Autobiography'],9.333333333333334
2000.0,['Fiction'],6.83811979838237
2000.0,['Film novelizations'],6.5
2000.0,['Flatulence'],1.0
2000.0,['Folklore'],10.0
2000.0,['Food'],7.333333333333333
2000.0,['Foreign Language Study'],7.4
2000.0,['Forensic anthropology'],6.75
2000.0,['Fossils'],9.0
2000.0,['Foster mothers'],8.0
2000.0,['France'],6.5
2000.0,['French fiction'],4.5
2000.0,['Friendship'],7.25
2000.0,['Fula (African people)'],8.0
2000.0,['Fur trade'],7.0
2000.0,['Games & Activities'],7.928571428571429
2000.0,['Games'],8.076923076923077
2000.0,['Gangsters'],7.0
2000.0,['Gardening'],7.625
2000.0,['Geology'],10.0
2000.0,['German fiction'],6.142857142857143
2000.0,['German language materials'],6.142857142857143
2000.0,['Germany'],5.0
2000.0,['Globalization'],10.0
2000.0,['Goddess religion'],10.0
2000.0,['Goldbach conjecture'],6.0
2000.0,['Governesses'],9.5
2000.0,['Government investigators'],7.0
2000.0,['Graphic novels'],9.0
2000.0,['Great Britain'],7.25
2000.0,"['Greenwich (London, England)']",6.0
2000.0,['HTML (Document markup language)'],5.0
2000.0,['Harems'],6.5
2000.0,['Haunted houses'],8.0
2000.0,['Health & Fitness'],7.101010101010101
2000.0,['Health'],8.0
2000.0,['Heroes'],2.0
2000.0,['High school students'],8.0
2000.0,"['Historical fiction, Spanish']",6.666666666666667
2000.0,['History'],7.034188034188034
2000.0,"['History, Modern']",7.0
2000.0,"['Holmes, Sherlock (Fictitious character)']",10.0
2000.0,"['Holocaust, Jewish (1939-1945)']",8.333333333333334
2000.0,['Homicide investigation'],4.333333333333333
2000.0,['Horror tales'],6.4
2000.0,['Horse racing'],8.0
2000.0,['Hotelkeepers'],8.333333333333334
2000.0,['House & Home'],7.166666666666667
2000.0,['Human beings'],10.0
2000.0,['Human reproduction'],6.916666666666667
2000.0,['Human-alien encounters'],7.0
2000.0,['Humor'],7.101449275362318
2000.0,['Humorous stories'],3.3333333333333335
2000.0,"['Humorous stories, English']",6.0
2000.0,['Hungary'],9.0
2000.0,['Identity (Philosophical concept)'],7.0
2000.0,['Indic fiction (English)'],4.0
2000.0,['Infants'],9.0
2000.0,['Information resources management'],5.0
2000.0,['Information technology'],9.0
2000.0,['Interplanetary voyages'],1.0
2000.0,['Ireland'],7.6
2000.0,['Italy'],7.636363636363637
2000.0,['JUVENILE FICTION'],6.0
2000.0,['Japan'],9.0
2000.0,['Joy'],9.0
2000.0,['Juvenile Fiction'],7.653153153153153
2000.0,['Juvenile Nonfiction'],7.173469387755102
2000.0,['Juvenile literature'],7.0
2000.0,['Korean Americans'],9.0
2000.0,['Language Arts & Disciplines'],7.568181818181818
2000.0,['Large type books'],3.0
2000.0,['Latin America'],9.0
2000.0,['Law'],6.95
2000.0,['Lighthouses'],7.0
2000.0,['Literary Collections'],7.3478260869565215
2000.0,['Literary Criticism'],7.0
2000.0,['Literatura portuguesa - Séc. 20'],7.0
2000.0,['London (England)'],1.0
2000.0,['Lottery winners'],9.5
2000.0,['Love stories'],8.0
2000.0,['Love'],1.0
2000.0,['Macroeconomics'],7.0
2000.0,['Madrid (Spain)'],8.0
2000.0,['Magic'],1.0
2000.0,['Mail order brides'],3.0
2000.0,['Majorca (Spain)'],8.5
2000.0,['Man-woman relationships'],9.0
2000.0,['Manila (Philippines)'],6.0
2000.0,['Materia medica'],7.363636363636363
2000.0,['Mathematical recreations'],7.0
2000.0,['Mathematics'],8.0
2000.0,['Medical'],6.583333333333333
2000.0,['Mental efficiency'],10.0
2000.0,['Mental illness'],6.75
2000.0,['Mexico'],2.0
2000.0,['Microsoft Windows (Computer file)'],9.0
2000.0,['Midlife crisis'],5.0
2000.0,['Miracles'],7.0
2000.0,['Moldova'],6.833333333333333
2000.0,['Monarchy'],4.0
2000.0,['Mothers and daughters'],3.0
2000.0,['Mothers and sons'],6.333333333333333
2000.0,['Motion picture producers and directors'],6.0
2000.0,['Motorcycle gangs'],3.0
2000.0,['Mountaineering'],1.0
2000.0,['Murder'],7.0
2000.0,['Music'],6.083333333333333
2000.0,['Mütter und Töchter - Belletristik'],4.0
2000.0,['Natural history'],7.25
2000.0,['Nature'],7.8431372549019605
2000.0,['New Zealand fiction'],7.5
2000.0,['Non-formal education'],9.0
2000.0,['Northeast storms'],4.5
2000.0,['Northern Ireland'],1.0
2000.0,['Novel'],5.0
2000.0,['Novela italiana'],6.0
2000.0,['Nursery growers'],9.0
2000.0,['Olive industry and trade'],6.0
2000.0,['Orderliness'],10.0
2000.0,['Organizational change'],5.0
2000.0,['Orphans'],10.0
2000.0,['Outdoor life'],8.0
2000.0,['PHP (Computer program language).'],8.0
2000.0,['Paleography'],8.0
2000.0,['Papacy'],8.0
2000.0,['Parenting'],6.5
2000.0,['Paris (France)'],10.0
2000.0,['Performing Arts'],7.169014084507042
2000.0,['Pets'],7.827586206896552
2000.0,['Philosophy'],7.65
2000.0,['Photographers'],7.0
2000.0,['Photographic criticism'],6.5
2000.0,['Photography'],7.666666666666667
2000.0,['Poetry'],7.512820512820513
2000.0,['Police'],4.0
2000.0,['Political Science'],7.303030303030303
2000.0,['Pregnancy'],8.0
2000.0,['Psychology'],6.967213114754099
2000.0,['Publishers and publishing'],1.0
2000.0,['Reality television programs'],8.0
2000.0,['Reference'],7.4
2000.0,['Relaxation'],8.0
2000.0,['Religion'],7.351758793969849
2000.0,['Religions'],2.0
2000.0,['Renaissance'],7.2
2000.0,['Romance fiction'],8.5
2000.0,['Rugby football'],9.0
2000.0,['Römisches Reich - Offizier - Halbbruder - Verschiedenheit - Geschichte 10 v. Chr.-30 - Belletristische Darstellung'],10.0
2000.0,['Sabrina the Teenage Witch (Fictitious character)'],6.0
2000.0,"['Satire, German']",1.0
2000.0,['Saving and investment'],9.0
2000.0,['Scholarships'],3.0
2000.0,['Science fiction'],6.333333333333333
2000.0,['Science'],7.092105263157895
2000.0,['Scotland'],7.0
2000.0,['Self-Help'],7.151315789473684
2000.0,['Self-actualization (Psychology)'],6.0
2000.0,['Sheep ranches'],10.0
2000.0,['Social Science'],7.237288135593221
2000.0,['Social service'],8.0
2000.0,['Sports & Recreation'],7.0
2000.0,['Study Aids'],6.0
2000.0,['Tarot'],8.5
2000.0,['Technology & Engineering'],7.333333333333333
2000.0,['Teenagers'],9.0
2000.0,['Television and children'],7.0
2000.0,['Tiger'],10.0
2000.0,['Time'],8.0
2000.0,['Track and field athletes'],7.0
2000.0,['Transportation'],6.333333333333333
2000.0,['Travel'],7.113043478260869
2000.0,['True Crime'],7.0
2000.0,"['Van Veeteren, Inspector (Fictitious character)']",6.25
2000.0,['Vermont'],7.0
2000.0,['Video games'],7.0
2000.0,['Washington (D.C.)'],8.0
2000.0,['Weather'],10.0
2000.0,['Wine and wine making'],5.0
2000.0,['Women television producers and directors'],1.0
2000.0,['Women'],6.0
2000.0,['Young Adult Fiction'],7.666666666666667
2000.0,['Young adult fiction'],2.0
2000.0,['Zeugen Jehovas - Weibliche Jugend - Ausstieg - Jugendbuch'],9.0
2001.0,"[""Artists' models""]",8.0
2001.0,"[""Artists' representatives""]",9.0
2001.0,"[""Author's spouses""]",10.0
2001.0,"[""Children's literature""]",10.0
2001.0,"[""Children's literature, English""]",8.0
2001.0,"[""Children's literature, German""]",9.0
2001.0,"[""Children's poetry, English""]",8.0
2001.0,"[""Children's poetry, German""]",10.0
2001.0,"[""Children's stories""]",7.142857142857143
2001.0,"[""Children's stories, American""]",8.5
2001.0,"[""Children's stories, American.""]",4.0
2001.0,"[""Children's stories, English""]",8.0
2001.0,"[""Children's stories, German""]",10.0
2001.0,['364614153'],6.0
2001.0,['Abbreviations'],2.0
2001.0,['Accidents'],7.523809523809524
2001.0,['Actresses'],6.857142857142857
2001.0,['Admirals'],4.0
2001.0,['Adultery'],9.0
2001.0,['Adventure fiction'],6.4
2001.0,['Adventure stories'],5.0
2001.0,"['Adventure stories, Australian']",7.0
2001.0,"['Adventure stories, English']",7.0
2001.0,['Advertising'],5.0
2001.0,['Afghanistan'],9.0
2001.0,['Africa'],6.0
2001.0,"['Africa, North']",6.0
2001.0,['Agriculture and state'],6.0
2001.0,['Allusions in literature'],10.0
2001.0,"['Almanacs, American']",9.0
2001.0,['Alternative medicine'],2.0
2001.0,['American fiction'],6.8
2001.0,['American poetry'],8.222222222222221
2001.0,['American wit and humor'],5.0
2001.0,['Americans'],5.5
2001.0,['Amnesia'],7.0
2001.0,['Amsterdam'],7.0
2001.0,['Angels'],8.0
2001.0,['Animal intelligence'],4.0
2001.0,['Animal sanctuaries'],6.5
2001.0,['Animals'],8.666666666666666
2001.0,"['Animals, Fossil']",9.0
2001.0,"['Animals, Mythical']",10.0
2001.0,['Anthropomorphism'],7.0
2001.0,['Antique dealers'],7.0
2001.0,['Antiques & Collectibles'],9.666666666666666
2001.0,['Antiques'],9.0
2001.0,['Anxiety'],7.0
2001.0,['Applications for positions'],10.0
2001.0,['Applied photography'],7.0
2001.0,['Appliqué'],7.0
2001.0,['Arab-Israeli conflict'],8.0
2001.0,['Architecture'],7.2727272727272725
2001.0,['Arranged marriage'],10.0
2001.0,['Art critics'],1.0
2001.0,['Art'],7.933333333333334
2001.0,['Artists'],7.0
2001.0,"['Austen, Liz (Fictitious character)']",10.0
2001.0,['Austistic children'],5.0
2001.0,['Australia'],7.5
2001.0,"['Authors, Australian']",8.0
2001.0,"['Authors, Brazilian']",8.666666666666666
2001.0,"['Authors, Chinese']",9.0
2001.0,"['Authors, English']",8.0
2001.0,"['Authors, French']",6.0
2001.0,"['Authors, German']",9.0
2001.0,['Authorship'],9.0
2001.0,"['Autobiographical fiction, American']",10.0
2001.0,['Auvergne (France)'],8.0
2001.0,['Avarice'],8.0
2001.0,"['Baggins, Bilbo (Fictitious character)']",8.0
2001.0,"['Baggins, Frodo (Fictitious character)']",8.75
2001.0,['Bali Island (Indonesia : Province)'],8.0
2001.0,['Bands (Music)'],6.5
2001.0,"['Banks, Alan (Fictitious character)']",7.4
2001.0,['Barbers'],5.0
2001.0,['Baseball'],10.0
2001.0,['Bath time'],10.0
2001.0,['Beaches'],9.5
2001.0,['Belfast (Northern Ireland)'],5.0
2001.0,['Bereavement'],7.0
2001.0,['Berlin (Germany)'],5.0
2001.0,['Best friends'],8.0
2001.0,['Bible'],7.0
2001.0,['Bibles'],9.5
2001.0,['Bildungsromans'],10.0
2001.0,['Bingo'],7.0
2001.0,['Biography & Autobiography'],7.105263157894737
2001.0,['Biotechnology'],2.0
2001.0,['Birthfathers'],10.0
2001.0,['Black Beauty (Fictitious character)'],9.5
